"date","mean","stdev","var","median","iqr"
2019-07-03,6.65625772168651,11.1465921094339,126.050741626367,4.40664717458891,2.16217697820436
2019-07-08,6.70898183699669,10.2647270079581,110.590666371004,4.67801512441309,2.59580646022754
2019-07-13,6.76170595230686,9.38286190648219,95.1305911156408,4.94938307423727,3.02943594225071
2019-07-18,6.81443006761704,8.50099680500632,79.6705158602776,5.22075102406144,3.46306542427389
2019-07-23,6.86715418292722,7.61913170353045,64.2104406049143,5.49211897388562,3.89669490629707
2019-07-28,6.9198782982374,6.73726660205458,48.7503653495511,5.7634869237098,4.33032438832025
2019-08-02,7.15138884513701,6.2690809803623,40.4923650926128,6.02741198693533,4.87767338599008
2019-08-07,7.91925868680492,7.04193379802075,53.8405898309492,6.26900839036492,5.76618093059989
2019-08-12,8.71692626707107,7.88373319564314,68.3891604023564,6.50936431269473,6.67364172781748
2019-08-17,9.51459384733722,8.72553259326553,82.9377309737636,6.74972023502454,7.58110252503506
2019-08-22,10.3122614276034,9.56733199088791,97.4863015451708,6.99007615735435,8.48856332225264
2019-08-27,11.1099290078695,10.4091313885103,112.034872116578,7.23043207968416,9.39602411947022
2019-09-01,11.9537263015018,11.2570973611646,127.823824393977,7.55394920902849,10.3248247589611
2019-09-06,13.0896784464527,12.1441183090209,151.46852747599,8.40415398279807,11.3887777328499
2019-09-11,14.2717603047698,13.037305831909,176.353612263994,9.33751996358217,12.474070549012
2019-09-16,15.4538421630869,13.9304933547972,201.238697051999,10.2708859443663,13.5593633651741
2019-09-21,16.6359240214039,14.8236808776854,226.123781840003,11.2042519251504,14.6446561813362
2019-09-26,17.818005879721,15.7168684005736,251.008866628008,12.1376179059345,15.7299489974984
2019-10-01,20.0302971280015,16.9849491057856,300.929523507392,14.2669478133415,17.727142535795
2019-10-06,28.7672478460506,20.6273532990485,509.408803632179,23.9707159226939,25.4997073142767
2019-10-11,38.5344079540631,24.6446506746352,742.923655848346,34.8704479586692,34.184172814893
2019-10-16,48.3015680620757,28.661948050222,976.438508064513,45.7701799946445,42.8686383155092
2019-10-21,58.0687281700882,32.6792454258087,1209.95336028068,56.6699120306198,51.5531038161255
2019-10-26,67.8358882781008,36.6965428013954,1443.46821249685,67.5696440665951,60.2375693167418
2019-10-31,77.3283540065324,40.5105090963711,1664.37465812437,78.1615244859263,68.3726230145535
2019-11-05,81.8763209025075,40.6645159403482,1658.32978515625,83.2120758056639,66.6182642618823
2019-11-10,84.7761215209971,39.5985363006591,1576.63447265625,86.415517425537,61.5674346923836
2019-11-15,87.6759221394866,38.53255666097,1494.93916015625,89.61895904541,56.5166051228849
2019-11-20,90.5757227579762,37.4665770212808,1413.24384765625,92.822400665283,51.4657755533862
2019-11-25,93.4755233764658,36.4005973815917,1331.54853515625,96.0258422851561,46.4149459838875
2019-11-30,96.3720775382759,35.4152681953675,1256.01500882056,99.1690824545582,41.568318658645
2019-12-05,99.2101954798554,35.8816471715126,1291.39363344254,101.228696515483,40.3973317300128
2019-12-10,102.028834681358,36.8319288684475,1363.7429750504,102.927101873582,40.4515582669174
2019-12-15,104.847473882861,37.7822105653823,1436.09231665826,104.625507231681,40.505784803822
2019-12-20,107.666113084363,38.7324922623172,1508.44165826613,106.323912589781,40.5600113407266
2019-12-25,110.484752285866,39.682773959252,1580.79099987399,108.02231794788,40.6142378776312
2019-12-30,113.303391487369,40.6330556561869,1653.14034148185,109.720723305979,40.6684644145359
2020-01-04,112.396072141587,40.4834789153067,1641.53081684728,108.306434631348,40.6435583791434
2020-01-09,109.004780430948,39.6006632158832,1573.94871471774,104.817016601562,40.5658972955527
2020-01-14,105.61348872031,38.7178475164597,1506.3666125882,101.327598571777,40.4882362119621
2020-01-19,102.222197009672,37.8350318170362,1438.78451045867,97.8381805419921,40.4105751283715
2020-01-24,98.8309052990336,36.9522161176127,1371.20240832913,94.348762512207,40.3329140447809
2020-01-29,95.4396135883953,36.0694004181892,1303.6203061996,90.8593444824218,40.2552529611903
2020-02-03,92.2009595673666,35.5241567677464,1261.9689688847,88.2243996981916,41.1258068742431
2020-02-08,89.1912620807523,35.4852711907748,1259.21377879175,86.8711647822939,43.418683282261
2020-02-13,86.1815645941379,35.4463856138031,1256.45858869881,85.5179298663961,45.7115596902789
2020-02-18,83.1718671075236,35.4075000368315,1253.70339860587,84.1646949504984,48.0044360982968
2020-02-23,80.1621696209092,35.3686144598599,1250.94820851293,82.8114600346006,50.2973125063148
2020-02-28,77.1524721342949,35.3297288828882,1248.19301841999,81.4582251187028,52.5901889143327
