Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1961","1961","100 g/ha","15875","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1961","1961","t","2540","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1962","1962","ha","1500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1962","1962","100 g/ha","14513","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1962","1962","t","2177","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1963","1963","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1963","1963","100 g/ha","13954","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1963","1963","t","1814","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1964","1964","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1964","1964","100 g/ha","14615","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1964","1964","t","1900","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1965","1965","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1965","1965","100 g/ha","15385","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1965","1965","t","2000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1966","1966","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1966","1966","100 g/ha","15385","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1966","1966","t","2000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1967","1967","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1967","1967","100 g/ha","15385","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1967","1967","t","2000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1968","1968","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1968","1968","100 g/ha","15385","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1968","1968","t","2000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1969","1969","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1969","1969","100 g/ha","15385","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1969","1969","t","2000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1970","1970","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1970","1970","100 g/ha","15385","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1970","1970","t","2000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1971","1971","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1971","1971","100 g/ha","15385","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1971","1971","t","2000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1972","1972","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1972","1972","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1972","1972","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1973","1973","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1973","1973","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1973","1973","t","3000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1974","1974","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1974","1974","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1974","1974","t","3000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1975","1975","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1975","1975","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1975","1975","t","3000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1976","1976","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1976","1976","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1976","1976","t","3000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1977","1977","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1977","1977","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1977","1977","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1978","1978","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1978","1978","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1978","1978","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1979","1979","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1979","1979","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1979","1979","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1980","1980","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1980","1980","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1980","1980","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1981","1981","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1981","1981","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1981","1981","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1982","1982","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1982","1982","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1982","1982","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1983","1983","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1983","1983","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1983","1983","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1984","1984","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1984","1984","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1984","1984","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1985","1985","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1985","1985","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1985","1985","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1986","1986","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1986","1986","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1986","1986","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1987","1987","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1987","1987","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1987","1987","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1988","1988","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1988","1988","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1988","1988","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1989","1989","ha","1300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1989","1989","100 g/ha","23077","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1989","1989","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1990","1990","ha","1191","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1990","1990","100 g/ha","18976","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1990","1990","t","2260","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1991","1991","ha","1442","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1991","1991","100 g/ha","21154","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1991","1991","t","3050.21","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1992","1992","ha","1427","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1992","1992","100 g/ha","21380","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1992","1992","t","3051.35","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1993","1993","ha","1413","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1993","1993","100 g/ha","21606","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1993","1993","t","3052.49","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1994","1994","ha","1399","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1994","1994","100 g/ha","21832","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1994","1994","t","3053.64","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1995","1995","ha","1385","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1995","1995","100 g/ha","22058","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1995","1995","t","3054.78","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1996","1996","ha","1371","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1996","1996","100 g/ha","22284","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1996","1996","t","3055.92","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1997","1997","ha","1359","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1997","1997","100 g/ha","22510","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1997","1997","t","3057.97","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1998","1998","ha","1332","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1998","1998","100 g/ha","22736","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1998","1998","t","3029.15","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","1999","1999","ha","1263","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","1999","1999","100 g/ha","22960","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","1999","1999","t","2900","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2000","2000","ha","1305","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2000","2000","100 g/ha","22988","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2000","2000","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2001","2001","ha","1400","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2001","2001","100 g/ha","22857","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2001","2001","t","3200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2002","2002","ha","1273","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2002","2002","100 g/ha","23563","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2002","2002","t","3000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2003","2003","ha","1340","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2003","2003","100 g/ha","23873","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2003","2003","t","3200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2004","2004","ha","1292","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2004","2004","100 g/ha","24180","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2004","2004","t","3123.05","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2005","2005","ha","1274","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2005","2005","100 g/ha","24486","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2005","2005","t","3118.9","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2006","2006","ha","1258","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2006","2006","100 g/ha","24781","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2006","2006","t","3117.62","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2007","2007","ha","1316","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2007","2007","100 g/ha","25067","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2007","2007","t","3300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2008","2008","ha","1184","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2008","2008","100 g/ha","25346","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2008","2008","t","3000","X","Figure from international organizations","Unofficial figure"
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2009","2009","ha","1197","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2009","2009","100 g/ha","25617","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2009","2009","t","3066.77","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2010","2010","ha","1184","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2010","2010","100 g/ha","25882","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2010","2010","t","3063.63","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2011","2011","ha","1173","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2011","2011","100 g/ha","26141","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2011","2011","t","3066.99","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2012","2012","ha","1100","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2012","2012","100 g/ha","27273","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2012","2012","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2013","2013","ha","1150","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2013","2013","100 g/ha","26087","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2013","2013","t","3000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2014","2014","ha","1146","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2014","2014","100 g/ha","26664","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2014","2014","t","3056.61","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2015","2015","ha","1130","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2015","2015","100 g/ha","27210","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2015","2015","t","3074.24","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2016","2016","ha","1123","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2016","2016","100 g/ha","27414","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2016","2016","t","3077.21","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2017","2017","ha","1113","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2017","2017","100 g/ha","27657","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2017","2017","t","3079.22","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2018","2018","ha","1103","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2018","2018","100 g/ha","27914","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2018","2018","t","3079.93","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2019","2019","ha","1094","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2019","2019","100 g/ha","28166","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2019","2019","t","3080.11","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2020","2020","ha","1085","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2020","2020","100 g/ha","28379","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2020","2020","t","3080.37","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2021","2021","ha","1076","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2021","2021","100 g/ha","28628","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2021","2021","t","3081.02","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0113","Rice","2022","2022","ha","1067","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0113","Rice","2022","2022","100 g/ha","28878","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0113","Rice","2022","2022","t","3081.66","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1961","1961","ha","50000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1961","1961","100 g/ha","1778","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1961","1961","t","8890","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1962","1962","ha","54000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1962","1962","100 g/ha","1296","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1962","1962","t","7000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1963","1963","ha","62000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1963","1963","100 g/ha","1935","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1963","1963","t","12000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1964","1964","ha","86000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1964","1964","100 g/ha","1744","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1964","1964","t","15000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1965","1965","ha","106000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1965","1965","100 g/ha","849","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1965","1965","t","9000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1966","1966","ha","126000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1966","1966","100 g/ha","612","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1966","1966","t","7711","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1967","1967","ha","131000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1967","1967","100 g/ha","970","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1967","1967","t","12701","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1968","1968","ha","110000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1968","1968","100 g/ha","636","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1968","1968","t","7000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1969","1969","ha","99000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1969","1969","100 g/ha","737","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1969","1969","t","7300","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1970","1970","ha","24000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1970","1970","100 g/ha","2917","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1970","1970","t","7000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1971","1971","ha","25000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1971","1971","100 g/ha","2400","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1971","1971","t","6000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1972","1972","ha","33000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1972","1972","100 g/ha","2121","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1972","1972","t","7000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1973","1973","ha","32000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1973","1973","100 g/ha","1875","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1973","1973","t","6000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1974","1974","ha","35000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1974","1974","100 g/ha","1429","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1974","1974","t","5000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1975","1975","ha","28000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1975","1975","100 g/ha","1429","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1975","1975","t","4000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1976","1976","ha","28000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1976","1976","100 g/ha","1429","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1976","1976","t","4000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1977","1977","ha","20000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1977","1977","100 g/ha","2000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","0116","Rye","1977","1977","t","4000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","0116","Rye","1978","1978","ha","20000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","0116","Rye","1978","1978","100 g/ha","1500","A","Official figure",""
