date,potential_evapotranspiration,cloud_cover,precipitation,maximum_temperature,rain_days,minimum_temperature,vapour_pressure,ground_frost_frequency,diurnal_temperature_range,mean_temperature,soil_moisture,soil_mineral_fertilizers_nitrogen,soil_mineral_fertilizers_nitrogen_per_unit_area,soil_mineral_fertilizers_phosphorus,soil_mineral_fertilizers_phosphorus_per_unit_area,soil_mineral_fertilizers_potassium,soil_mineral_fertilizers_potassium_per_unit_area,soil_manure_applied_to_soils_nitrogen,soil_manure_applied_to_soils_nitrogen_per_unit_area,soil_manure_applied_to_soils_phosphorus,soil_manure_applied_to_soils_phosphorus_per_unit_area,soil_manure_applied_to_soils_potassium,soil_manure_applied_to_soils_potassium_per_unit_area,soil_atmospheric_deposition_nitrogen,soil_atmospheric_deposition_nitrogen_per_unit_area,soil_crop_removal_nitrogen,soil_crop_removal_nitrogen_per_unit_area,soil_crop_removal_phosphorus,soil_crop_removal_phosphorus_per_unit_area,soil_crop_removal_potassium,soil_crop_removal_potassium_per_unit_area,soil_biological_fixation_nitrogen,soil_biological_fixation_nitrogen_per_unit_area,soil_seed_nitrogen,soil_seed_nitrogen_per_unit_area,soil_seed_phosphorus,soil_seed_phosphorus_per_unit_area,soil_leaching_nitrogen,soil_leaching_nitrogen_per_unit_area,soil_volatilisation_nitrogen,soil_volatilisation_nitrogen_per_unit_area,satellite_NDVImean,satellite_NDVIstd,satellite_PETmean,satellite_PETstd,satellite_CHIRPSmean,satellite_CHIRPSstd,maize_ton_per_hectare,maize_comm_ton_per_hectare,maize_non_comm_ton_per_hectare,wheat_ton_per_hectare,groundnuts_ton_per_hectare,sunflowerseed_ton_per_hectare,sorghum_ton_per_hectare,soybeans_ton_per_hectare,barley_ton_per_hectare,canola_ton_per_hectare,oats_ton_per_hectare,health_score
1933-03-01,4.2,40.3,44.3,28.2,6.8,14.7,15.8,0.0,13.6,21.4,0.2340257133494064,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.7871,2.5826,2326.525200000001,0.1727,458.9030000000001,0.0341,41650.51930000001,3.0914,111480.779,8.274400000000002,0.10956600074321,0.308498600283122,-0.0227306259005492,0.435684050503279,14.9189494245802,18.8185708886833,,0.91,,0.65,,,,,,,,0.606166036311889
1933-04-01,3.1,36.7,24.9,25.4,4.5,11.6,13.4,0.2,13.8,18.4,0.2523033451856795,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.786241546,2.5826,2326.525299561243,0.172700006429901,458.903018116745,0.0341000011705669,41650.519514457796,3.091400008380486,111480.77960464168,8.274400024698485,0.008641919635063,0.326643900379926,-0.0026294889287592,0.479148088190524,13.2819859836953,25.6317465259183,,0.91,,0.65,,,,,,,,0.5349123286639483
1933-05-01,2.4,27.4,9.0,22.4,2.3,7.4,10.4,3.0,15.1,14.9,0.1599958441908525,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.7871,2.5826,2326.5252,0.1727,458.903,0.0341,41650.5193,3.0914,111480.779,8.2744,-0.0562583693938202,0.3201930987794196,0.0531806274327428,0.4395507281810117,10.00710264985363,19.487052803494283,,0.91,,0.65,,,,,,,,0.42261936585037885
1933-06-01,2.0,23.8,15.0,18.7,2.9,3.4,7.9,9.9,15.3,11.0,0.152768105849582,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.7871,2.5826,2326.5252,0.1727,458.903,0.0341,41650.5193,3.0914,111480.779,8.2744,-0.0299480702745381,0.310412072975119,-0.0152319598028755,0.415255483989571,12.718997085736,18.3910380906956,,0.91,,0.65,,,,,,,,0.38456553286082584
1933-07-01,2.2,21.2,15.1,19.4,2.7,3.4,7.8,10.2,15.9,11.4,0.1950493795897694,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.7871,2.5826,2326.525370476866,0.1727000107859357,458.9030300277482,0.0341000009734035,41650.51947644776,3.091400006889286,111480.77949695331,8.274400020284205,0.0968965920591058,0.299037162383564,0.1688618551258375,0.4354290931949792,21.52810116557456,18.29545717725192,,0.91,,0.65,,,,,,,,0.40589023222929943
1933-08-01,3.0,25.2,19.3,20.7,3.3,4.8,8.0,7.1,15.9,12.7,0.1805646999240313,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.7871,2.5826,2326.5252,0.1727,458.903,0.0341,41650.5193,3.0914,111480.779,8.2744,0.2392909578588553,0.2932121637478938,0.0758044653343921,0.470497546227384,47.58437436114654,17.879695759760622,,0.91,,0.65,,,,,,,,0.4253024483761772
1933-09-01,3.9,32.9,9.8,23.7,2.8,8.2,9.6,1.8,15.4,15.9,0.1214832869080778,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.7871,2.5826,2326.5252,0.1727,458.903,0.0341,41650.5193,3.0914,111480.779,8.2744,0.389368881490636,0.268235388135444,0.0367905525924649,0.444016161206332,73.9556187865561,27.2811320407415,,0.91,,0.65,,,,,,,,0.42190307336293287
1933-10-01,4.9,38.4,13.8,26.6,3.3,11.6,11.8,0.2,15.0,19.1,0.0723665510772553,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.78633187613,2.5826,2326.5253255006824,0.1727000078996663,458.903021928802,0.0341000013897571,41650.51955173592,3.0914000098282974,111480.77970894694,8.274400028935688,0.581518529452712,0.248322520223302,0.041253791721951,0.453465395176743,133.324059306202,43.9798206030498,,0.91,,0.65,,,,,,,,0.4510459768608194
1933-11-01,5.3,42.6,95.5,27.4,9.8,13.2,13.1,0.0,14.2,20.2,0.28292917261507,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.786173405184,2.5826,2326.5253073501085,0.172700006883042,458.90301931004853,0.0341000012405391,41650.51952649537,3.0914000088484297,111480.7796383612,8.274400026069394,0.633849968407654,0.24902602580161,0.173825676242246,0.482341293283721,131.729763350949,46.8176129248833,,0.91,,0.65,,,,,,,,0.7190522322961642
1933-12-01,5.7,40.9,90.2,29.2,10.1,14.9,14.5,0.0,14.3,22.0,0.4595730305687485,326700.0,24.2485,95510.16,7.089,94420.8,7.0081,44902.5966,3.3328,10240.3478,0.7601,34774.2662,2.581,61950.7757,4.5981,165194.0928,12.2611,27616.9353,2.0498,77102.2665,5.7227,34795.7871,2.5826,2326.5252,0.1727,458.903,0.0341,41650.5193,3.0914,111480.77899999997,8.2744,0.605752950363614,0.252690632483358,0.0684217218299984,0.402449350021707,87.5074771635002,36.8336372687519,,0.91,,0.65,,,,,,,,0.7975634882824657
1934-01-01,5.5,42.1,109.0,29.5,10.6,15.6,15.5,0.0,13.9,22.5,0.4840066106009515,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.77544737358,2.3648,3612.475724625314,0.2630000039435338,769.0719092600162,0.0560000011072844,45878.66424212133,3.339999948398337,124384.39983010394,9.055399958854958,0.522370295873759,0.248759595808566,0.113132773602017,0.444465642989126,66.4676037449998,28.486060705053,,0.91,,0.65,,,,,,,,0.866879518042554
1934-02-01,4.9,43.0,65.9,28.8,9.0,15.4,15.7,0.0,13.4,22.1,0.451747665386742,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.775428404733,2.3648,3612.4757,0.263,769.0719,0.056,45878.6653,3.34,124384.403,9.0554,0.379521665902676,0.277088542344859,0.202476269305715,0.462206207365787,81.3049621814475,33.6258682196285,,0.91,,0.65,,,,,,,,0.7578858786425056
1934-03-01,4.1,41.2,72.4,27.5,9.0,14.2,15.2,0.0,13.3,20.8,0.4224210065845755,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.7756,2.3648,3612.4757070248984,0.2630000004633101,769.0719052606572,0.0560000003641997,45878.665013603175,3.3399999999999994,124384.403,9.0554,0.203609145928746,0.306580773496434,0.051307240509841,0.50247904442049,47.8624487059951,24.9234215452679,,0.7,,0.59,,,,,,,,0.7444747530406178
1934-04-01,3.2,37.0,32.8,25.9,5.4,12.2,14.1,0.1,13.7,19.0,0.3789808241048983,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.7756,2.3648,3612.4757,0.263,769.0719,0.056,45878.6653,3.34,124384.403,9.0554,0.0808923982895356,0.322011950573655,-0.0215278048024316,0.430133431362348,20.6743192514815,21.8524486740686,,0.7,,0.59,,,,,,,,0.6213988707367494
1934-05-01,2.4,28.4,28.8,23.1,4.7,8.3,11.1,2.1,14.8,15.7,0.3021413649025068,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.7756,2.3648,3612.4757,0.263,769.0719,0.056,45878.6653,3.34,124384.403,9.0554,0.0329269928542007,0.311252391701885,-0.180132270691455,0.393194629296805,12.6059206202729,16.0375632369133,,0.7,,0.59,,,,,,,,0.5428141458040173
1934-06-01,2.0,26.3,9.2,20.2,1.9,5.6,9.4,6.0,14.6,12.9,0.22541782729805,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.775517649847,2.3648,3612.475712475935,0.2630000019695736,769.071904803261,0.0560000005628788,45878.66476492493,3.339999973606458,124384.40139806148,9.05539991695975,0.0586735070967087,0.291192603816142,-0.0689041820500995,0.435538884103632,10.3887109879531,14.3133971368113,,0.7,,0.59,,,,,,,,0.43723760405754153
1934-07-01,2.2,22.6,26.3,18.9,4.0,3.3,7.7,10.6,15.6,11.1,0.2248005824259305,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.775442012484,2.3648,3612.4757,0.263,769.0719,0.056,45878.6653,3.34,124384.403,9.0554,0.156880177577596,0.266901689725168,0.0124904632982139,0.457951085726319,14.5089568064979,19.822256391997,,0.7,,0.59,,,,,,,,0.45121105430822805
1934-08-01,3.0,25.9,16.2,21.6,2.8,5.9,8.8,5.4,15.7,13.7,0.2356640921752341,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.7756,2.3648,3612.4757,0.263,769.0719,0.056,45878.6653,3.34,124384.403,9.0554,0.367333968332,0.262553661588733,0.0889631640124047,0.453366902519333,40.0617734746358,24.6376262098743,,0.7,,0.59,,,,,,,,0.46591306299746965
1934-09-01,4.0,31.9,13.3,24.0,3.0,8.3,9.7,1.6,15.7,16.1,0.1184801532033425,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.775073338435,2.3648,3612.4757,0.263,769.0719,0.056,45878.6653,3.34,124384.403,9.0554,0.519434416089409,0.269440462199144,0.0213775659274578,0.437266687780611,86.3826745556253,31.6041282838391,,0.7,,0.59,,,,,,,,0.44446239461004045
1934-10-01,4.8,39.2,48.8,25.7,7.6,10.9,11.2,0.3,14.8,18.3,0.1832085654596099,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.77560000001,2.3648,3612.4757,0.263,769.0719000000001,0.056,45878.66530000001,3.3400000000000003,124384.40300000002,9.0554,0.560926061568025,0.286840127229096,0.228247951663599,0.398273116134189,58.4215560123839,25.0501039439234,,0.7,,0.59,,,,,,,,0.5718902110912637
1934-11-01,5.3,42.4,86.3,27.6,9.6,13.3,13.3,0.0,14.2,20.4,0.3591705208388079,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.7756,2.3648,3612.4757,0.263,769.0719,0.056,45878.6653,3.34,124384.403,9.0554,0.525178457946169,0.276411789790476,-0.004659930944292,0.444116550615071,43.8037902157353,21.2747880171881,,0.7,,0.59,,,,,,,,0.7449164238287618
1934-12-01,5.7,41.4,72.2,29.0,8.4,14.9,14.5,0.0,14.1,21.9,0.3931189888053817,370396.35,26.9654,118245.816,8.6085,97558.2,7.1024,44171.9767,3.2158,10071.6355,0.7332,34096.9716,2.4823,62030.6058,4.5159,266776.5819,19.4217,51795.6367,3.7708,108187.9812,7.8762,32482.7756,2.3648,3612.4757,0.263,769.0719,0.056,45878.6653,3.34,124384.403,9.0554,0.401023950506454,0.278175117573692,0.05686570671723,0.438983736401465,14.4184568921982,9.45158083792656,,0.7,,0.59,,,,,,,,0.746387957848412
1935-01-01,5.6,42.4,39.0,29.9,6.2,16.1,15.9,0.0,13.9,23.0,0.266576303223239,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.208218684108183,0.292239776061355,0.031854550976512,0.454330797235181,9.32091505358309,10.2053970375881,,0.7,,0.59,,,,,,,,0.6294685172527593
1935-02-01,4.9,42.6,51.8,28.8,7.8,15.4,16.2,0.0,13.5,22.1,0.2381242538798247,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.0530413796681304,0.308989800315651,-0.0976782986963071,0.474995734613137,10.9085746734374,13.6934815410218,,0.7,,0.59,,,,,,,,0.6347274661347277
1935-03-01,4.0,40.7,59.9,26.6,7.8,13.1,14.0,0.0,13.5,19.8,0.3469048448070034,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471885184303,2.2263,3692.797243016109,0.2683000053853104,829.2704993555116,0.0602000004522607,42556.92524700024,3.091700047666796,114473.8885047398,8.316300052821745,-0.0403946979489851,0.323864226789242,0.0219084412769136,0.488213016604788,9.39931471688419,13.424770346142,,0.65,,0.67,,,,,,,,0.6652596723297135
1935-04-01,3.1,36.6,39.9,24.3,6.3,10.5,12.4,0.5,13.8,17.4,0.3781311775541377,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,-0.0775572733427637,0.321452298313804,0.0323792834109614,0.475857188908336,28.3487505758964,25.1268760773444,,0.65,,0.67,,,,,,,,0.6050784182493003
1935-05-01,2.3,28.6,48.8,21.1,6.1,6.3,9.5,4.8,14.8,13.6,0.4628990260463262,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,-0.0151399882916357,0.316165219083807,0.0578247393545258,0.440861893366949,60.702068125954,38.1584008188145,,0.65,,0.67,,,,,,,,0.6096392782486039
1935-06-01,1.9,25.2,20.4,18.2,3.4,3.3,7.8,10.1,14.9,10.8,0.4339189077210404,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.148932713214835,0.319742205337991,0.0904756885551834,0.452571014706715,70.4658666732407,32.5109489572176,,0.65,,0.67,,,,,,,,0.5036098898612404
1935-07-01,2.2,21.4,10.0,19.2,2.2,3.3,7.7,10.5,15.9,11.2,0.2075242233210272,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.297157098572035,0.331178799082391,0.0998268827385321,0.395268363913151,81.4748274575512,30.0063221863777,,0.65,,0.67,,,,,,,,0.3997548542024523
1935-08-01,2.8,25.3,17.6,19.4,3.3,3.6,7.4,9.6,15.8,11.5,0.147080635242195,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471780703116,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.425084427761371,0.316246198119352,0.116497690681957,0.433937257730596,101.749656518506,43.2473459875455,,0.65,,0.67,,,,,,,,0.3964896763934198
1935-09-01,3.9,32.5,19.6,23.0,4.6,7.5,9.1,2.9,15.5,15.2,0.153601273378432,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.524681699584514,0.288601628845057,0.194247635155429,0.445539342884471,81.2378289868758,43.9436181406821,,0.65,,0.67,,,,,,,,0.4488326614056448
1935-10-01,4.9,38.9,19.9,26.6,4.6,11.7,11.8,0.2,14.9,19.1,0.12339406514695,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471,2.2263,3692.7972,0.2683,829.2705,0.0602,42556.9249,3.0917,114473.8874,8.3163,0.556656208228445,0.28840531999634,0.37363792136057,0.38242107413722,64.7839864792366,26.7919063014368,,0.65,,0.67,,,,,,,,0.4859648434441955
1935-11-01,5.2,43.5,32.6,26.7,6.0,12.7,12.6,0.1,14.0,19.6,0.1402812517764765,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.47166462143,2.2263,3692.7972437335993,0.2682999994324414,829.270493555126,0.0601999995529578,42556.92525203684,3.0917000261450567,114473.88843775852,8.31630007690216,0.4781597370564727,0.2880547249152307,0.1362443161239832,0.453047311410752,68.1706564832832,23.01969757952769,,0.65,,0.67,,,,,,,,0.5256152579583234
1935-12-01,5.6,40.8,46.4,28.6,7.1,14.3,14.0,0.0,14.3,21.5,0.1976472343812175,337545.0,24.522,96922.8,7.0412,97110.0,7.0548,43989.6245,3.1958,10061.578,0.731,33482.2772,2.4324,63276.1116,4.5969,323461.3026,23.4988,62831.0963,4.5646,127320.4622,9.2496,30645.471959820316,2.2263,3692.7972496275424,0.2683000061050589,829.2705002730121,0.0602000005683783,42556.925231799825,3.0917000488090576,114473.88846979708,8.316300144273953,0.3830845296460247,0.2826025058196865,0.0163818305126749,0.4855937826147189,37.4869117880384,12.1589761496102,,0.65,,0.67,,,,,,,,0.6003504357344215
1936-01-01,5.4,41.9,66.1,28.9,7.7,14.9,15.3,0.0,14.0,21.8,0.2787366803731705,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.263858868611355,0.293955205639105,-0.113982580746232,0.487445796878353,11.8204269870638,10.6474814519574,,0.65,,0.67,,,,,,,,0.6804673489579646
1936-02-01,4.9,43.3,65.8,28.4,8.0,15.1,15.4,0.0,13.3,21.8,0.3485735287615509,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.0930061877476713,0.309908577550433,-0.0595731758588854,0.40475989437916,8.60943117295577,14.5063103634823,,0.65,,0.67,,,,,,,,0.7065589369257486
1936-03-01,4.0,41.9,87.6,27.4,9.6,14.3,15.4,0.0,13.2,20.8,0.4797403501790687,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.0022347848631508,0.329186283153789,-0.0305755085053276,0.466896663011648,8.56643953554127,12.4007768492544,0.84,1.01,0.29,0.45,0.41,0.39,0.73,,0.74,,,0.7908318847450574
1936-04-01,3.1,36.8,16.8,25.1,3.9,11.4,13.3,0.3,13.8,18.2,0.3709800970437594,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,-0.0328687515549197,0.340863765322785,0.0819636539446769,0.442299090437371,12.8785386008605,19.8123663676681,0.84,1.01,0.29,0.45,0.41,0.39,0.73,,0.74,,,0.5665029405376996
1936-05-01,2.3,28.2,46.2,20.7,5.9,5.9,9.2,5.3,14.9,13.3,0.3463600776662616,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.260848228536,1.9389,3260.316244818225,0.2359000029393609,642.5073142760157,0.0465000009566105,43988.932596350714,3.183000017610807,118093.39931322951,8.545100055783386,-0.0674472557970534,0.321808391682423,0.0126399048201818,0.420377419433175,22.9484845167594,17.5011611698518,0.84,1.01,0.29,0.45,0.41,0.39,0.73,,0.74,,,0.5592660211371758
1936-06-01,2.0,24.3,5.4,19.9,1.5,4.7,8.7,7.3,15.1,12.3,0.3094329054135885,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.261414545883,1.9389,3260.31605158683,0.2358999910530294,642.5072793315202,0.0464999997624827,43988.93226698371,3.183000005152023,118093.39838009918,8.545100018691425,-0.0127353910320662,0.30748781343863,0.0597866751715442,0.426753568875452,60.7850780962875,31.2124595482117,0.84,1.01,0.29,0.45,0.41,0.39,0.73,,0.74,,,0.445986911403728
1936-07-01,2.3,21.6,15.7,19.8,2.6,3.9,8.1,9.1,15.8,11.8,0.1293584231561098,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.1454288305969593,0.3162643019870635,0.1069245477668313,0.4441580549546502,82.38233643790207,35.62359926647704,0.84,1.01,0.29,0.45,0.41,0.39,0.73,,0.74,,,0.3928212197496063
1936-08-01,3.0,25.1,6.5,21.7,1.7,5.8,8.7,5.3,15.9,13.7,0.1221160833232407,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.344630836713586,0.318379418471957,0.0441959368291851,0.447878587845941,105.685058700398,35.4081562612389,0.84,1.01,0.29,0.45,0.41,0.39,0.73,,0.74,,,0.39388309351630685
1936-09-01,3.9,32.2,26.9,23.4,5.0,7.8,9.4,2.1,15.6,15.6,0.12308495821727,347400.0,25.1375,94176.0,6.8145,105327.0,7.6213,46244.6613,3.3462,10604.3179,0.7673,35004.7598,2.5329,65234.7143,4.7203,226539.277,16.3921,38857.5164,2.8117,97916.4757,7.0851,26796.2594,1.9389,3260.3162,0.2359,642.5073,0.0465,43988.9323,3.183,118093.3984,8.5451,0.507497963990473,0.290977519664598,0.17753774498745,0.413237554638447,79.3772398917911,31.4770656585692,0.84,1.01,0.29,0.45,0.41,0.39,0.73,,0.74,,,0.46107727588877917
